USER,POST,EXT,NEU,AGR,CON,OPN
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Steven G. Yantis died on June 21. A great Psychology & author of seminal papers on Visual Perception and Attention http://t.co/8HsYWV3t0k		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Very sad news > Steve Yantis, who studied visual attention, dies at 58 http://t.co/oTToVqWtkM #psychology		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,@username wow che reazione! plauso e inchino :-D		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Remembering Steven Yantis > Abrupt visual onsets and selective attention: Voluntary versus automatic allocation http://t.co/6LbIkRKNHV		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,#Italia by @username http://t.co/5eS5fg4XpY		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,#womeninscience Hedy Lamarr was indeed a scientist in her spare time and nobody could call her domain “soft science” http://t.co/TdyQYOKod3		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Wow come ti suono la superconduttività > How we created spooky experimental music in a superconductor lab http://t.co/uLX64nuGhf		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Developmental psych needs funds > Psychology is weird, child psychology is much weirder @username http://t.co/nEHbQaMxgX via @username		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Interactive devices are helping people who have had a stroke to regain their motor function http://t.co/jU3BTbAZQ7 via @username		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,APA Applauds Landmark Illinois Law Allowing Psychologists to Prescribe Medications http://t.co/mMSko8nXXh		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Evviva! Jimmy Somerville is back > Smalltown Boy Reprise 2014: http://t.co/zqNwVDpnuZ		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"""@username: OK Go - Here It Goes Again - YouTube https://t.co/22KfOdyrja"" #FFback		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Susie Wolff is ready for #F1 :-D ""@username: Lego Susie! So cute. ???? http://t.co/8hnI5exvi5""		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Simona De Silvestro is ready for #F1 :-D ""@username: What a blast!!! I could get used to this.... #RoadToF1 http://t.co/IrvYHnDBMW""		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Raccolti dai migranti/schiavi africani e venduti... in Africa > The Dark Side of the Italian Tomato: Web documentary http://t.co/3nIlRmTcPV		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Who can't go insane these days? Anybody can. Starting with me, Mr. Tichy.		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,during my absence the press as well as TV had split in two.There are papers/programs that give all the news & those that give only good news		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Today a politician too must have a great voice, a great smile, and a great body to win voters over the television. Ijon Tichy		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"[1/2] It was a remote callotomy. I'm writing this too only pardy and with great difficulty, typing with the right hand.		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,[2/2] The left I had to tie to the arm of the chair because it kept tearing the paper out of the machine. It wouldn't listen to reason...		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Peace on Earth by Stanislaw Lem: The interstellar adventures of Ijon Tichy after his remote callosotomy. My post (IT) http://t.co/qoQJYKcP9R		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"US college drop-outs hit all-time high: half of all students don't graduate, mostly because they can't afford costs http://t.co/BBJl3R3qGW		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"In the occupied Gaza Strip children can take refuge & through music, forget about the siege & troubles around them http://t.co/LgVzy9dQhX		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,The Dark Knight of the Soul  http://t.co/vZfXJv8rZV  #meditation a lot of positive data & no mention of negative results or adverse effects		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Calabria amore e memoria>Speaking to My Father in a Dead Dialect http://t.co/0N8At7mRp3 “ti vo’ pigliare ’na shcuppettata”/“may you be shot”		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,E dopo Bohemian gravity... :-D Fantastico! > A Capella Science - Rolling in the Higgs (Adele Parody): http://t.co/6H1pKZ8RlY		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Can researchers track down the elusive successful psychopath or will the concept go down in history as clinical lore? http://t.co/ISSSbPiYhp		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Facebook ""emotional contagion"" Study: A Roundup of Reactions http://t.co/4sjz0PZ09h ""bad science creeps me out more than the ethics""		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,How often do economists commit misconduct? A new study http://t.co/5DvndKi8il via @username		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"The Internet's Own Boy: The Story of Aaron Swartz http://t.co/eBusgX1gUQ technology, civil liberties and awareness		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,“One should . . . be able to see things as hopeless and yet be determined to make them otherwise.” F. Scott Fitzgerald		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Electroceuticals spark interest http://t.co/8CLh31KvKl ""Bioelectronic implants seem promising, but it is often unclear why they work""		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,@username here a peer reviewed paper advocates for faith healers in the cure for schizophrenia http://t.co/cmhDMmTLpH		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"@username thank you! Yes, it's really ""absurd""!		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Wow > Mindblowing anamorphic 3D drawings by Alessandro Diddi http://t.co/QbjeWzxtjF via @username		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"The Guardian view on the end of the peer review http://t.co/4mGrsVp7z2 ""peer review, it appears, is less reliable than it sounds""		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Scientists threaten to boycott €1.2bn Human Brain Project http://t.co/HbQzGZqNSh		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,The Archaeological Park of Sicilian Incompletion - Alastair Bonnett: My surreal trek through unfinished Italy http://t.co/2PvI0S8ivg		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,We the undersigned members of the European neuroscience community are writing to express our concern w/ the course of the HumanBrainProject		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Open message to the European Commission concerning the Human Brain Project. Sign the Letter http://t.co/ipZYi7Ztxy		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Pope Francis & the psychology of exorcism & possession, @username http://t.co/FGT2YjhF6g >future tragedies can be prevented w/ diagnosis		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Mr Renzi has signed a pact with the devil (Mr Berlusconi) > Charlemagne: Atwitter about Matteo Renzi http://t.co/411OBdSt7h via @username		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"The Trouble With Brain Science: @username on Human Brain Project & Brain Initiative http://t.co/9p3FLRunw2 ""amassing data is only a start""		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,-26 hours Please Donate > #bow HQ print of the English autobiography of Maestro Giovanni Lucchi https://t.co/ZSpvbp5Fds #crowdfunding		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,Do you know the new Academia Cremonensis? Now is online the application form for courses of violinmaking & bowmaking! http://t.co/ssnhkaeegv		,0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"1% of scientists publish a paper/year http://t.co/NOpTNicyCZ ""the research system may be exploiting the work of millions of young scientists		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Tasting, smelling and seeing... a glass of wine, please! > What We Really Taste When We Drink Wine http://t.co/q2cUoxOWeP		",0.0,-0.3,0.5,0.4,0.2
89fab4e9-24f0-4a97-8e10-ca357cc7865c,At what age children begin the mental time travel? #episodicmemory Post (in IT) http://t.co/dJjp7XVsBF		,0.0,-0.3,0.5,0.4,0.2
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,-2 to help save tha interwebs: http://t.co/KfdUED1C @username #savethekitten #freeandopen		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Things You'd Better Not Mix Up: https://t.co/i5vBjmcS		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Run Johnny! http://t.co/HjQ5mfOa		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"http://t.co/UHMUhuiX  - the 24hs webathon for net freedoom by @username, @username, and @username - live neow!  #savethekitten		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""The magic of youth, freshness, is given by the overtones that sound with every tone."" http://t.co/KwU4ncbu		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"stuck in the middle of the 'White elephant gift exchange' rules...i will steal myself my own gift, I'm sure.		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,@username thank you! A big update is on the way...		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"so happy that ""DSP - Get Winter Ready"" has won today the Adobe/FWA Cutting Edge Award: http://t.co/pwyJgEwZ		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,http://t.co/1Nv1ySKg Tons of easter (or christmas?) eggs		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Brace yourselves... http://t.co/Psf52INq		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""DSG - Get Winter Ready"" on Google Creative Sandbox: http://t.co/Xp8bD37u		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,a new research project by CNR:  @username #ImNotAFake		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""Get Winter Ready"" is @username SOTD! :D http://t.co/X5IOt1HG #winrar		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"hey guys, please keep a little space for me, is my first New Year's Eve in NYC, ok? http://t.co/wzSl3axg  http://t.co/hAYeRBkT		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,PlaceIt by Breezi - Generate Product Screenshots in Realistic Environments http://t.co/FoDm1maz		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"i accepted the 38 pages T&C for the new iTunes, hope the something bad will not happen...http://t.co/y77G0eXK		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,so happy to be nominated at the @username Interactive Awards with my Personal site: http://t.co/8E7aAmIP #SVG and more than ever #SVGFTW		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,@username thank you! :D		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,the new blue linked @username http://t.co/oE2raZ6z		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,enjoy the new Stinkdigital 2013 reel: https://t.co/Rn4GabFF		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""Well, I'm not a one-hit wonder, guys"": http://t.co/Q3zhVj2P … #Grammys		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,something about unpaid invoices: http://t.co/H1pjqvsA		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,I always include businessmen in my vision of ? :   http://t.co/gHNCEIJi		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Stink/Stinkdigital/Skunk in the Creativity's Production Company A-List:  http://t.co/4qfPcf73		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Deezer - Music Unleashed: https://t.co/agbsCuv6		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Synesthetic Locked: https://t.co/gJomcG2OWC		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"fifth day of the SimCity's ""Let's All Be Mayor"" livestream, vote now: http://t.co/yZYM2e3DxV		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,@username @username @username @username @username @username  @username  per il party potreste invitare Sterling... : http://t.co/Qwv6AnQmWy		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,interesting day: 1) ready for the #SXSW where (for new followers that didn't know) I will attend the Awards as a finalist in Personal cat.		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,2) i have been featured in the today's chart of @username : http://t.co/C3VIXs4HNo		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"and 3) my new personal project is live. Here's to you: ""The Pandorialist"" http://t.co/ZaIDVife9u		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"Austin, TSXSW		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Never ever cache the manifest cache file #html5apps #sxsw		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Huge audience for @username #sxsw http://t.co/w4eG3NPvHx		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,I'm seeing The Signal & the Noise at SXSW 2013 http://t.co/N1NbOWt7ME. #SXSW		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,A competition to write fast with a 'blank' keyboard. I failed (as always) the english punctuation #sxsw http://t.co/gwOmObQqDT		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"texas chicks are pretty, look at my flat-mates #sxsw http://t.co/jGoNaI8OTi		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,A future supervillain could born from a 3D printer #sxsw http://t.co/LgaFwAMr9z		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Will QR for food #sxsw http://t.co/DC7Gogay4m		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"Before talking about Glass, i'm wondering how many people couldn't be able to find the same 4/5 streets without Google Maps #sxsw		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""Humor is telling the true without the true"" Ben Huh, cheezburger #sxsw		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,I forgot the ritual photo http://t.co/UIzLn2riKm		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,I'm seeing Designing Web & Mobile Graphics http://t.co/hRZ1ASBKQq. #SXSW		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Ok: 2007-2013 i'm a two times SXSW Awards winner.		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,with my italian austin family... @username @username @username @username @username @username @username at #SXSW http://t.co/BGMxrKHEgt		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,...thanks for everything!  @username @username @username @username @username @username @username		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"On the way to New York, see you Austin #SXSW		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"the complete list of the #SXSW Interactive Awards winners, I'm in very good company: http://t.co/7LzvM8W506		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""Not About Us"": http://t.co/pBCOCvqL3Z		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,@username and @username are currently hijacking the @username: http://t.co/f4u2COt2vW		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,my contribution is from 'The Pandorialist': http://t.co/wahtbkqzCB		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Analog stuff: https://t.co/LXgj1JOB9U (making of: https://t.co/VQtchgod00)		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Food for thought: http://t.co/CThjr1RpoU		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,canvas experiment of the day (or month?): http://t.co/sFtsCItsp0		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""Sim City - Let's All Be Mayor"" @username Site of the Day: http://t.co/rEYtz7vhgq		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,memories on the corners with the fo's and the mo' (cit.): http://t.co/YTVOk5H31K (via @username )		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,White Noise: https://t.co/Kdh0Gdek87		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,yesterday my eponymous site was @username Mobile of the Day: http://t.co/O0NuUfoSGF. Ale'! #SVGFTW		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,35 Ways Musicians and Music Brands Are Using Twitter's Vine App http://t.co/hHE1rTYO3d via @username		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"Whoa! I have receveid a #Webbys honoree in the ""Best Navigation Structure""category: http://t.co/1Jyr0fQnJH ...		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"...but I have been also nominated for a Webby Award in the 
""Self Promotion/Portfolio"" category!  http://t.co/Y0P8oEf9qa #Webbys		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,you can now start to VOTE for http://t.co/CZB1ve0T8y at the @username 's People Choice: http://t.co/GUmdQp6sQw Thank you everyone!		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Don't Fail Idaho: https://t.co/ponY3HW9oR		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,The most difficult PS keyboard shortcut ever and its interpretations: http://t.co/NRY4Bj5Cex		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"Bus driver in Red Hook:  ""I'm sorry, someone of you knows the directions?"" I'm waiting, in tears, to see the sign 'Welcome to Philadelphia'		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,I could FAQ you all the time: http://t.co/CKbbFL1cJo		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"@username talks about ""I'd FAQ me"": http://t.co/6EGzTHnuLh		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,only one week left to choose my eponymous for the @username People's Voice: http://t.co/GUmdQp6sQw  Tnx! #webbys		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"I'm sure they learned the lesson from ""The Gift"" by Velvet Underground http://t.co/BKLgJvuJR4		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,OblivUIon: https://t.co/mzhLAgnDUR		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,only 2 days left to vote for http://t.co/CZB1ve0T8y at @username People's Voice! http://t.co/GUmdQp6sQw Thank you everyone ;) #webbys		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Birth of a super-villain: http://t.co/wfhjtiG1y8 (via @username )		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"only some hours left to choose my site for @username People's Voice in ""Self Promotion/Portfolio"" cat.: http://t.co/GUmdQp6sQw #webbys		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""But I'm A Nice Guy"": http://t.co/p5k31bsM7f		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,@username who watches the men's watches?		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"if your elevators are always busy, there could be one reason: http://t.co/4js9CeBmqY		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,i will miss Drawn.ca :-/ http://t.co/TRH6OfMvS7 @username		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"...and also ""Epic Playdate"": http://t.co/qjAoe2lWLq @username		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Connecting the tweets/dots https://t.co/xhZq2idt1G		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""hello? Yes, this is #dog"":  http://t.co/lv5z548RyZ		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"By the way, product placement http://t.co/zkQRLY1C7i		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"how many living music genius do you know? For me, one of them is this guy that has a new album out:  http://t.co/KMRVXnYArt		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""I'd FAQ me"" is @username Mobile of the Day :)  http://t.co/Qmrt5Moj1p		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,proud to have worked in the @username team for an epic (and crazy) project. Its name is Google Loon. http://t.co/Vpay3o96UE #loon		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,natural photographic cropping: http://t.co/FSMCS52vkX		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"@username :-) one time i'd like to create a site with only nested tables and <marquee> tags placing a bottom-left logo ""Netscape Experiment""		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"@username thank you so much, Ricardo! Good luck and be shape :-D		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,can't wait for the Web Speech API support in IE 15		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,@username the drawn+voice over style let me think about this masterpiece: https://t.co/nMB3O40BRJ		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,trying to complete my first LeapJS prototype the day before the @username launch		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,The chicken temple http://t.co/sAU1AaJp7h		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,today is the one year anniversary of my Atlantic crossing: http://t.co/QI9y3mXGvI		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"check my new experiment ""Hover the top"", a simple clickless interface for @username's #LeapJS:  http://t.co/zf95R9ApP7  @usernameDev		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"@username sure, I will do it. At the moment the default duration is 2 second, I will set it to 1/1.5		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""Why Quantity Should be Your Priority"": https://t.co/muYvbwsdNB		",0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,animation-iteration: cats  http://t.co/XHuCqdd5Mv (by @username)		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,only four days to new and hilarious gags: http://t.co/rAonz5qWYm		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,new project for @username at @username: http://t.co/41ly6ZE8EH		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,vote for the #outasyou panel by @username and @username at the SXSW 2014: http://t.co/VidWDBZRxJ		,0.2,-0.1,0.3,0.3,0.1
8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,I think #theworldneedsmore #education. What do you think the world needs more of? Visit http://t.co/41ly6ZE8EH		,0.2,-0.1,0.3,0.3,0.1
8f04a1f5-8cbb-4c27-bb1b-7bdc3b0dcc7e,Windows 8: The Most Confused OS Launch Ever http://t.co/0EbvwBmN		,0.3,-0.5,0.1,0.2,0.2
