USER,POST,EXT,NEU,AGR,CON,OPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY,TOKENS
0bfa3d952ffed50f25011b128e73a820,wonder whether professor propname would let he write a term paper on fanfiction use theory from the reading,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,01/08/10 10:37 PM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['wonder', 'whether', 'professor', 'propname', 'would', 'let', 'he', 'write', 'a', 'term', 'paper', 'on', 'fanfiction', 'use', 'theory', 'from', 'the', 'reading']"
0bfa3d952ffed50f25011b128e73a820,welche bluse magst du lieber diese oder diese,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,01/17/10 02:39 AM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['welche', 'bluse', 'magst', 'du', 'lieber', 'diese', 'oder', 'diese']"
0bfa3d952ffed50f25011b128e73a820,holy mother microfilm be a bitch on the eye dear 1890 learn to write normal ms and n yours look like ws and we,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,01/15/10 08:09 PM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['holy', 'mother', 'microfilm', 'be', 'a', 'bitch', 'on', 'the', 'eye', 'dear', '1890', 'learn', 'to', 'write', 'normal', 'ms', 'and', 'n', 'yours', 'look', 'like', 'ws', 'and', 'we']"
0bfa3d952ffed50f25011b128e73a820,come on massachusetts you guy be suppose to be new english what happen,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,01/20/10 03:07 AM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['come', 'on', 'massachusetts', 'you', 'guy', 'be', 'suppose', 'to', 'be', 'new', 'english', 'what', 'happen']"
0bfa3d952ffed50f25011b128e73a820,anyone want to see the fly on wednesday it will be awesome,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,01/23/10 12:44 AM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['anyone', 'want', 'to', 'see', 'the', 'fly', 'on', 'wednesday', 'it', 'will', 'be', 'awesome']"
0bfa3d952ffed50f25011b128e73a820,just have a great day,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,09/20/09 12:07 AM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['just', 'have', 'a', 'great', 'day']"
0bfa3d952ffed50f25011b128e73a820,geez 18th century briton if you love propname the great so much why do not you just marry he,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,02/03/10 05:33 AM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['geez', '18th', 'century', 'briton', 'if', 'you', 'love', 'propname', 'the', 'great', 'so', 'much', 'why', 'do', 'not', 'you', 'just', 'marry', 'he']"
0bfa3d952ffed50f25011b128e73a820,holy crap hiero ii of syracuse be a former general of pyrrhu of epirus I never know that hiero have the official title of awesome friendhaver in the ancient world now so far as I be concerned pyrrhu and archimede at least go hiero you be my hero,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,02/05/10 03:31 PM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['holy', 'crap', 'hiero', 'ii', 'of', 'syracuse', 'be', 'a', 'former', 'general', 'of', 'pyrrhu', 'of', 'epirus', 'I', 'never', 'know', 'that', 'hiero', 'have', 'the', 'official', 'title', 'of', 'awesome', 'friendhaver', 'in', 'the', 'ancient', 'world', 'now', 'so', 'far', 'as', 'I', 'be', 'concerned', 'pyrrhu', 'and', 'archimede', 'at', 'least', 'go', 'hiero', 'you', 'be', 'my', 'hero']"
0bfa3d952ffed50f25011b128e73a820,can not wait for next weekend even if he be getting evaluate,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,01/22/10 01:00 AM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['can', 'not', 'wait', 'for', 'next', 'weekend', 'even', 'if', 'he', 'be', 'getting', 'evaluate']"
0bfa3d952ffed50f25011b128e73a820,you can ask I one question send it to my inbox any question anything no matter how awkward it can be I will answer it honestly no catch but I dare you to put this as your status and see what people ask you I can not resist dare,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,09/28/09 02:53 AM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['you', 'can', 'ask', 'I', 'one', 'question', 'send', 'it', 'to', 'my', 'inbox', 'any', 'question', 'anything', 'no', 'matter', 'how', 'awkward', 'it', 'can', 'be', 'I', 'will', 'answer', 'it', 'honestly', 'no', 'catch', 'but', 'I', 'dare', 'you', 'to', 'put', 'this', 'as', 'your', 'status', 'and', 'see', 'what', 'people', 'ask', 'you', 'I', 'can', 'not', 'resist', 'dare']"
0bfa3d952ffed50f25011b128e73a820,off to the art museum sorry proposal I will work on you later probably,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,01/24/10 04:28 PM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['off', 'to', 'the', 'art', 'museum', 'sorry', 'proposal', 'I', 'will', 'work', 'on', 'you', 'later', 'probably']"
0bfa3d952ffed50f25011b128e73a820,whutta whutta whutta whutta,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,01/25/10 09:29 PM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['whutta', 'whutta', 'whutta', 'whutta']"
0bfa3d952ffed50f25011b128e73a820,wish a happy valentine s day to all those for whom he care I hope all my friend know how much they mean to I,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,02/12/10 04:04 PM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['wish', 'a', 'happy', 'valentine', 's', 'day', 'to', 'all', 'those', 'for', 'whom', 'he', 'care', 'I', 'hope', 'all', 'my', 'friend', 'know', 'how', 'much', 'they', 'mean', 'to', 'I']"
0bfa3d952ffed50f25011b128e73a820,be look forward to the weekend,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,02/05/10 12:16 AM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['be', 'look', 'forward', 'to', 'the', 'weekend']"
0bfa3d952ffed50f25011b128e73a820,be off to see propname and propname and I get an awesome gift in the mail today and I learn how to construct a book wheel today be just like mega awesome,0.44999999999999996,0.15000000000000002,0.6625,0.5625,0.7875000000000001,n,n,y,n,y,01/29/10 10:13 PM,463.0,103722.0,97.4,0.02,105113.0,0.49,0.13,"['be', 'off', 'to', 'see', 'propname', 'and', 'propname', 'and', 'I', 'get', 'an', 'awesome', 'gift', 'in', 'the', 'mail', 'today', 'and', 'I', 'learn', 'how', 'to', 'construct', 'a', 'book', 'wheel', 'today', 'be', 'just', 'like', 'mega', 'awesome']"
1ece40ac9b657dea8c22a1fe58d3a6fe,I guess this be our last goodbye and you do not care so I will not cry but you will be sorry when I be dead and all this guilt will be on your head I guess you would call it suicide but I be too full to swallow my pride,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,06/26/09 02:47 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['I', 'guess', 'this', 'be', 'our', 'last', 'goodbye', 'and', 'you', 'do', 'not', 'care', 'so', 'I', 'will', 'not', 'cry', 'but', 'you', 'will', 'be', 'sorry', 'when', 'I', 'be', 'dead', 'and', 'all', 'this', 'guilt', 'will', 'be', 'on', 'your', 'head', 'I', 'guess', 'you', 'would', 'call', 'it', 'suicide', 'but', 'I', 'be', 'too', 'full', 'to', 'swallow', 'my', 'pride']"
1ece40ac9b657dea8c22a1fe58d3a6fe,r I p mj,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,06/25/09 11:51 PM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['r', 'I', 'p', 'mj']"
1ece40ac9b657dea8c22a1fe58d3a6fe,3 sumir,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,07/01/09 10:14 PM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['3', 'sumir']"
1ece40ac9b657dea8c22a1fe58d3a6fe,rip propname,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,06/28/09 10:33 PM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['rip', 'propname']"
1ece40ac9b657dea8c22a1fe58d3a6fe,walk out this morning do not believe what I see a hundred billion bottle wash up on the shore seem I be not alone at be alone a hundred billion castaway look for a home,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,06/20/09 08:47 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['walk', 'out', 'this', 'morning', 'do', 'not', 'believe', 'what', 'I', 'see', 'a', 'hundred', 'billion', 'bottle', 'wash', 'up', 'on', 'the', 'shore', 'seem', 'I', 'be', 'not', 'alone', 'at', 'be', 'alone', 'a', 'hundred', 'billion', 'castaway', 'look', 'for', 'a', 'home']"
1ece40ac9b657dea8c22a1fe58d3a6fe,you always know just how to make I cry and never do I ask you question why it seem you get your kick from hurt I do not try to understand I because your word just be not enough love be a feeling give it when I want it quench my des,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,06/26/09 08:17 PM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['you', 'always', 'know', 'just', 'how', 'to', 'make', 'I', 'cry', 'and', 'never', 'do', 'I', 'ask', 'you', 'question', 'why', 'it', 'seem', 'you', 'get', 'your', 'kick', 'from', 'hurt', 'I', 'do', 'not', 'try', 'to', 'understand', 'I', 'because', 'your', 'word', 'just', 'be', 'not', 'enough', 'love', 'be', 'a', 'feeling', 'give', 'it', 'when', 'I', 'want', 'it', 'quench', 'my', 'des']"
1ece40ac9b657dea8c22a1fe58d3a6fe,tokyo,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,08/04/09 08:08 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,['tokyo']
1ece40ac9b657dea8c22a1fe58d3a6fe,go out for dinner with a man who just happen to be a host true story,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,09/01/09 04:25 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['go', 'out', 'for', 'dinner', 'with', 'a', 'man', 'who', 'just', 'happen', 'to', 'be', 'a', 'host', 'true', 'story']"
1ece40ac9b657dea8c22a1fe58d3a6fe,hey all my american phone be officially off do not call or text it anymore k,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,07/31/09 01:59 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['hey', 'all', 'my', 'american', 'phone', 'be', 'officially', 'off', 'do', 'not', 'call', 'or', 'text', 'it', 'anymore', 'k']"
1ece40ac9b657dea8c22a1fe58d3a6fe,and we can live in a beautiful world hide away under peaceful sky we can survive on time and a word feel the night pass by,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,07/01/09 04:33 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['and', 'we', 'can', 'live', 'in', 'a', 'beautiful', 'world', 'hide', 'away', 'under', 'peaceful', 'sky', 'we', 'can', 'survive', 'on', 'time', 'and', 'a', 'word', 'feel', 'the', 'night', 'pass', 'by']"
1ece40ac9b657dea8c22a1fe58d3a6fe,I have finally get around to upload all of my japan picture so far I know there be an unbelievable amount of they forgive I I love take pic but enjoy they,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,10/12/09 03:17 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['I', 'have', 'finally', 'get', 'around', 'to', 'upload', 'all', 'of', 'my', 'japan', 'picture', 'so', 'far', 'I', 'know', 'there', 'be', 'an', 'unbelievable', 'amount', 'of', 'they', 'forgive', 'I', 'I', 'love', 'take', 'pic', 'but', 'enjoy', 'they']"
1ece40ac9b657dea8c22a1fe58d3a6fe,alliance n in international politic the union of two thief who have their hand so deeply insert in each otherís pocket that they can not separately plunder a third,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,11/10/09 07:14 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['alliance', 'n', 'in', 'international', 'politic', 'the', 'union', 'of', 'two', 'thief', 'who', 'have', 'their', 'hand', 'so', 'deeply', 'insert', 'in', 'each', 'otherís', 'pocket', 'that', 'they', 'can', 'not', 'separately', 'plunder', 'a', 'third']"
1ece40ac9b657dea8c22a1fe58d3a6fe,miss teaching at the elementary school thursday sad,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,11/20/09 04:11 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['miss', 'teaching', 'at', 'the', 'elementary', 'school', 'thursday', 'sad']"
1ece40ac9b657dea8c22a1fe58d3a6fe,want to fall in love,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,11/29/09 04:35 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['want', 'to', 'fall', 'in', 'love']"
1ece40ac9b657dea8c22a1fe58d3a6fe,wake up late and do not get to eat breakfast today sad I be so hungry,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,12/03/09 03:01 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['wake', 'up', 'late', 'and', 'do', 'not', 'get', 'to', 'eat', 'breakfast', 'today', 'sad', 'I', 'be', 'so', 'hungry']"
1ece40ac9b657dea8c22a1fe58d3a6fe,I want someone to buy I dinner,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,12/06/09 03:42 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['I', 'want', 'someone', 'to', 'buy', 'I', 'dinner']"
1ece40ac9b657dea8c22a1fe58d3a6fe,the great happiness be to scatter your enemy to drive he before you to see his city reduce to ashe to see those who love he shroud in tear and to gather into your bosom his wife and daughter,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,12/07/09 03:09 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['the', 'great', 'happiness', 'be', 'to', 'scatter', 'your', 'enemy', 'to', 'drive', 'he', 'before', 'you', 'to', 'see', 'his', 'city', 'reduce', 'to', 'ashe', 'to', 'see', 'those', 'who', 'love', 'he', 'shroud', 'in', 'tear', 'and', 'to', 'gather', 'into', 'your', 'bosom', 'his', 'wife', 'and', 'daughter']"
1ece40ac9b657dea8c22a1fe58d3a6fe,I always make it a rule to let the other fellow fire first if a man want to fight I argue the question with he and try to show he how foolish it would be if he can not be dissuade why then the fun begin but I always let he have first crack then when I fire you see I have the verdict of self defence on my side I know that he be pretty certain in his hurry to miss I never do,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,12/07/09 04:07 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['I', 'always', 'make', 'it', 'a', 'rule', 'to', 'let', 'the', 'other', 'fellow', 'fire', 'first', 'if', 'a', 'man', 'want', 'to', 'fight', 'I', 'argue', 'the', 'question', 'with', 'he', 'and', 'try', 'to', 'show', 'he', 'how', 'foolish', 'it', 'would', 'be', 'if', 'he', 'can', 'not', 'be', 'dissuade', 'why', 'then', 'the', 'fun', 'begin', 'but', 'I', 'always', 'let', 'he', 'have', 'first', 'crack', 'then', 'when', 'I', 'fire', 'you', 'see', 'I', 'have', 'the', 'verdict', 'of', 'self', 'defence', 'on', 'my', 'side', 'I', 'know', 'that', 'he', 'be', 'pretty', 'certain', 'in', 'his', 'hurry', 'to', 'miss', 'I', 'never', 'do']"
1ece40ac9b657dea8c22a1fe58d3a6fe,I want to be love but you do not seem to love I I be wander aimlessly within this repetition and the answer I find be only one that even if I be scared even if I be hurt I will say I love you to the person I love,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,10/18/09 07:54 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['I', 'want', 'to', 'be', 'love', 'but', 'you', 'do', 'not', 'seem', 'to', 'love', 'I', 'I', 'be', 'wander', 'aimlessly', 'within', 'this', 'repetition', 'and', 'the', 'answer', 'I', 'find', 'be', 'only', 'one', 'that', 'even', 'if', 'I', 'be', 'scared', 'even', 'if', 'I', 'be', 'hurt', 'I', 'will', 'say', 'I', 'love', 'you', 'to', 'the', 'person', 'I', 'love']"
1ece40ac9b657dea8c22a1fe58d3a6fe,so bored,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,12/06/09 03:30 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['so', 'bored']"
1ece40ac9b657dea8c22a1fe58d3a6fe,ì î you and I ìi want to see youî right now even though I want to shout it I no long can say ìyou and iî even if I try to force it I canít catch you back then you use to be in my armsbut youíre go now,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,10/29/09 09:05 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['ì', 'î', 'you', 'and', 'I', 'ìi', 'want', 'to', 'see', 'youî', 'right', 'now', 'even', 'though', 'I', 'want', 'to', 'shout', 'it', 'I', 'no', 'long', 'can', 'say', 'ìyou', 'and', 'iî', 'even', 'if', 'I', 'try', 'to', 'force', 'it', 'I', 'canít', 'catch', 'you', 'back', 'then', 'you', 'use', 'to', 'be', 'in', 'my', 'armsbut', 'youíre', 'go', 'now']"
1ece40ac9b657dea8c22a1fe58d3a6fe,be miss you,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,12/14/09 01:13 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['be', 'miss', 'you']"
1ece40ac9b657dea8c22a1fe58d3a6fe,in the absence of order find something and kill it propname,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,12/08/09 03:47 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['in', 'the', 'absence', 'of', 'order', 'find', 'something', 'and', 'kill', 'it', 'propname']"
1ece40ac9b657dea8c22a1fe58d3a6fe,I have a ship and a fighting crew and a girl with lip like wine and that be all I ever ask lick your wound bully and break out a cask of ale you be go to work ship as she never be work before dance and sing while you buckle to it damn you to the devil with empty sea we be bind for water where the seaport be fat and the merchant ship be cram with plunder,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,12/07/09 05:14 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['I', 'have', 'a', 'ship', 'and', 'a', 'fighting', 'crew', 'and', 'a', 'girl', 'with', 'lip', 'like', 'wine', 'and', 'that', 'be', 'all', 'I', 'ever', 'ask', 'lick', 'your', 'wound', 'bully', 'and', 'break', 'out', 'a', 'cask', 'of', 'ale', 'you', 'be', 'go', 'to', 'work', 'ship', 'as', 'she', 'never', 'be', 'work', 'before', 'dance', 'and', 'sing', 'while', 'you', 'buckle', 'to', 'it', 'damn', 'you', 'to', 'the', 'devil', 'with', 'empty', 'sea', 'we', 'be', 'bind', 'for', 'water', 'where', 'the', 'seaport', 'be', 'fat', 'and', 'the', 'merchant', 'ship', 'be', 'cram', 'with', 'plunder']"
1ece40ac9b657dea8c22a1fe58d3a6fe,lupin like mr huttle have original and sometimes wonderful idea but it be those idea that be so dangerous they make man extremely rich or extremely poor they make or break man I always feel people be happy who live a simple unsophisticated life I believe I be happy because I be not ambitious,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,11/09/09 04:00 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['lupin', 'like', 'mr', 'huttle', 'have', 'original', 'and', 'sometimes', 'wonderful', 'idea', 'but', 'it', 'be', 'those', 'idea', 'that', 'be', 'so', 'dangerous', 'they', 'make', 'man', 'extremely', 'rich', 'or', 'extremely', 'poor', 'they', 'make', 'or', 'break', 'man', 'I', 'always', 'feel', 'people', 'be', 'happy', 'who', 'live', 'a', 'simple', 'unsophisticated', 'life', 'I', 'believe', 'I', 'be', 'happy', 'because', 'I', 'be', 'not', 'ambitious']"
1ece40ac9b657dea8c22a1fe58d3a6fe,like fire hellfire this fire in my skin this burn desire be turn I to sin it be not my fault I be not to blame it be the gypsy girl the witch who send this flame it be not my fault if in god s plan he make the devil so much strong than a man,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,01/12/10 01:56 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['like', 'fire', 'hellfire', 'this', 'fire', 'in', 'my', 'skin', 'this', 'burn', 'desire', 'be', 'turn', 'I', 'to', 'sin', 'it', 'be', 'not', 'my', 'fault', 'I', 'be', 'not', 'to', 'blame', 'it', 'be', 'the', 'gypsy', 'girl', 'the', 'witch', 'who', 'send', 'this', 'flame', 'it', 'be', 'not', 'my', 'fault', 'if', 'in', 'god', 's', 'plan', 'he', 'make', 'the', 'devil', 'so', 'much', 'strong', 'than', 'a', 'man']"
1ece40ac9b657dea8c22a1fe58d3a6fe,la st christmas I give you my heart the very next day you give it away this year to save I from tear I will give it to someone special,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,01/11/10 02:27 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['la', 'st', 'christmas', 'I', 'give', 'you', 'my', 'heart', 'the', 'very', 'next', 'day', 'you', 'give', 'it', 'away', 'this', 'year', 'to', 'save', 'I', 'from', 'tear', 'I', 'will', 'give', 'it', 'to', 'someone', 'special']"
1ece40ac9b657dea8c22a1fe58d3a6fe,I hope the survivor in haiti receive aid quickly,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,01/14/10 09:10 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['I', 'hope', 'the', 'survivor', 'in', 'haiti', 'receive', 'aid', 'quickly']"
1ece40ac9b657dea8c22a1fe58d3a6fe,I will be in tokyo on the 10th anyone want to entertain be entertain by I while I be there,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,01/25/10 02:40 PM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['I', 'will', 'be', 'in', 'tokyo', 'on', 'the', '10th', 'anyone', 'want', 'to', 'entertain', 'be', 'entertain', 'by', 'I', 'while', 'I', 'be', 'there']"
1ece40ac9b657dea8c22a1fe58d3a6fe,I like asahi super dry very much,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,02/01/10 06:52 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['I', 'like', 'asahi', 'super', 'dry', 'very', 'much']"
1ece40ac9b657dea8c22a1fe58d3a6fe,your face,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,01/22/10 01:11 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['your', 'face']"
1ece40ac9b657dea8c22a1fe58d3a6fe,slowly walk down the hall fast than a cannonball where be you while we be get high someday you will find I catch beneath the landslide in a champagne supernova in the sky,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,02/03/10 12:33 AM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['slowly', 'walk', 'down', 'the', 'hall', 'fast', 'than', 'a', 'cannonball', 'where', 'be', 'you', 'while', 'we', 'be', 'get', 'high', 'someday', 'you', 'will', 'find', 'I', 'catch', 'beneath', 'the', 'landslide', 'in', 'a', 'champagne', 'supernova', 'in', 'the', 'sky']"
1ece40ac9b657dea8c22a1fe58d3a6fe,will be in tokyo all of wednesday morning do anyone want to hang out,0.625,0.1875,0.9375,0.5,0.8125,n,n,y,n,y,02/08/10 01:18 PM,256.0,30788.5,95.07,0.03,31646.0,0.49,0.16,"['will', 'be', 'in', 'tokyo', 'all', 'of', 'wednesday', 'morning', 'do', 'anyone', 'want', 'to', 'hang', 'out']"
ce1a957dabf068478d322a56c0dfaf41,be all about nyc tomorrow,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,06/18/09 07:20 AM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['be', 'all', 'about', 'nyc', 'tomorrow']"
ce1a957dabf068478d322a56c0dfaf41,be get ready to wrap up her first week in nyc,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,07/10/09 01:45 AM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['be', 'get', 'ready', 'to', 'wrap', 'up', 'her', 'first', 'week', 'in', 'nyc']"
ce1a957dabf068478d322a56c0dfaf41,can not wait for friday,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,07/23/09 01:12 AM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['can', 'not', 'wait', 'for', 'friday']"
ce1a957dabf068478d322a56c0dfaf41,have one week leave,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,07/27/09 02:54 AM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['have', 'one', 'week', 'leave']"
ce1a957dabf068478d322a56c0dfaf41,be head cross country,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,08/16/09 11:35 AM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['be', 'head', 'cross', 'country']"
ce1a957dabf068478d322a56c0dfaf41,can not wait for ithaca tomorrow,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,06/27/09 05:47 PM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['can', 'not', 'wait', 'for', 'ithaca', 'tomorrow']"
ce1a957dabf068478d322a56c0dfaf41,nyc to incommunicado in 24 hour can not wait,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,08/01/09 05:24 AM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['nyc', 'to', 'incommunicado', 'in', '24', 'hour', 'can', 'not', 'wait']"
ce1a957dabf068478d322a56c0dfaf41,be off to her first day of school,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,09/08/09 09:21 AM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['be', 'off', 'to', 'her', 'first', 'day', 'of', 'school']"
ce1a957dabf068478d322a56c0dfaf41,so there be a guam quarter,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,09/11/09 03:23 AM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['so', 'there', 'be', 'a', 'guam', 'quarter']"
ce1a957dabf068478d322a56c0dfaf41,good discovery there be a wegman s 10 minute from my house,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,09/01/09 10:10 PM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['good', 'discovery', 'there', 'be', 'a', 'wegman', 's', '10', 'minute', 'from', 'my', 'house']"
ce1a957dabf068478d322a56c0dfaf41,what be up pa inspection standard,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,09/18/09 07:23 PM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['what', 'be', 'up', 'pa', 'inspection', 'standard']"
ce1a957dabf068478d322a56c0dfaf41,long day ever but so great to see so many hc people,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,09/25/09 06:11 AM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['long', 'day', 'ever', 'but', 'so', 'great', 'to', 'see', 'so', 'many', 'hc', 'people']"
ce1a957dabf068478d322a56c0dfaf41,be venture off into the world of high school football go lion,0.6875,0.25,0.875,0.75,0.6875,y,n,y,y,n,10/03/09 04:27 PM,1350.0,895790.0,98.52,0.01,904309.0,0.5,0.05,"['be', 'venture', 'off', 'into', 'the', 'world', 'of', 'high', 'school', 'football', 'go', 'lion']"
