USER,POST,EXT,NEU,AGR,CON,OPN,TOKENS
6c5201d6-b53a-4638-a299-02aa2f2ce373,cool crowdsource map and routeplanner of roman empire by username at dhbenelux,0.7,0.09999999999999998,0.7,0.6,0.9,"['cool', 'crowdsource', 'map', 'and', 'routeplanner', 'of', 'roman', 'empire', 'by', 'username', 'at', 'dhbenelux']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,imagine a virtual choir by crowdsourcing of youtube video dhbenelux,0.7,0.09999999999999998,0.7,0.6,0.9,"['imagine', 'a', 'virtual', 'choir', 'by', 'crowdsourcing', 'of', 'youtube', 'video', 'dhbenelux']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,virtual art by crowdsource see eric whitacre eg dhbenelux,0.7,0.09999999999999998,0.7,0.6,0.9,"['virtual', 'art', 'by', 'crowdsource', 'see', 'eric', 'whitacre', 'eg', 'dhbenelux']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,some really great research on music be present at the dhbenelux poster session,0.7,0.09999999999999998,0.7,0.6,0.9,"['some', 'really', 'great', 'research', 'on', 'music', 'be', 'present', 'at', 'the', 'dhbenelux', 'poster', 'session']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username only if we consider both to be a cultural issue where woman be less technologically inclined dhbenelux,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'only', 'if', 'we', 'consider', 'both', 'to', 'be', 'a', 'cultural', 'issue', 'where', 'woman', 'be', 'less', 'technologically', 'inclined', 'dhbenelux']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username username username will do great suggestion username thank,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'username', 'username', 'will', 'do', 'great', 'suggestion', 'username', 'thank']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username thank glad you enjoy it,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'thank', 'glad', 'you', 'enjoy', 'it']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username haha no worry walter my supervisor will be delighted to hear that people find he to be look so young,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'haha', 'no', 'worry', 'walter', 'my', 'supervisor', 'will', 'be', 'delighted', 'to', 'hear', 'that', 'people', 'find', 'he', 'to', 'be', 'look', 'so', 'young']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username pic or it do not happen,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'pic', 'or', 'it', 'do', 'not', 'happen']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,oh my god no facebook thehorrorthehorror,0.7,0.09999999999999998,0.7,0.6,0.9,"['oh', 'my', 'god', 'no', 'facebook', 'thehorrorthehorror']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username maybe check if the air start drool if you ring a bell then it be already condition,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'maybe', 'check', 'if', 'the', 'air', 'start', 'drool', 'if', 'you', 'ring', 'a', 'bell', 'then', 'it', 'be', 'already', 'condition']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,an ugly fruit that inspire a beautiful idea via username,0.7,0.09999999999999998,0.7,0.6,0.9,"['an', 'ugly', 'fruit', 'that', 'inspire', 'a', 'beautiful', 'idea', 'via', 'username']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username nice review very welcome in antwerp for the 2015 edition,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'nice', 'review', 'very', 'welcome', 'in', 'antwerp', 'for', 'the', '2015', 'edition']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,finally some emotion on their face rt username royal enthusiasm we love it belru worldcup2014 monarchy,0.7,0.09999999999999998,0.7,0.6,0.9,"['finally', 'some', 'emotion', 'on', 'their', 'face', 'rt', 'username', 'royal', 'enthusiasm', 'we', 'love', 'it', 'belru', 'worldcup2014', 'monarchy']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,this be no formula rt username ever wonder how klout measure influence here be the formula sminfluencer,0.7,0.09999999999999998,0.7,0.6,0.9,"['this', 'be', 'no', 'formula', 'rt', 'username', 'ever', 'wonder', 'how', 'klout', 'measure', 'influence', 'here', 'be', 'the', 'formula', 'sminfluencer']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username username africa be not a country,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'username', 'africa', 'be', 'not', 'a', 'country']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username username username I smell a secret friend make tactic d,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'username', 'username', 'I', 'smell', 'a', 'secret', 'friend', 'make', 'tactic', 'd']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,courtois be man of the match korbel zkobel username,0.7,0.09999999999999998,0.7,0.6,0.9,"['courtois', 'be', 'man', 'of', 'the', 'match', 'korbel', 'zkobel', 'username']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,I be cheer for username though I be already belgian I belgiumize my name to boudewijn van den broeck at belgiumizeme be worldcup,0.7,0.09999999999999998,0.7,0.6,0.9,"['I', 'be', 'cheer', 'for', 'username', 'though', 'I', 'be', 'already', 'belgian', 'I', 'belgiumize', 'my', 'name', 'to', 'boudewijn', 'van', 'den', 'broeck', 'at', 'belgiumizeme', 'be', 'worldcup']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username because of course,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'because', 'of', 'course']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username do not you do that the week before dh2015,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'do', 'not', 'you', 'do', 'that', 'the', 'week', 'before', 'dh2015']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username say hi to my south african friend wiku pienaar at username for I will you,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'say', 'hi', 'to', 'my', 'south', 'african', 'friend', 'wiku', 'pienaar', 'at', 'username', 'for', 'I', 'will', 'you']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username I do not have a clue p sorry I do not know username be so big you would not meet everyone,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'I', 'do', 'not', 'have', 'a', 'clue', 'p', 'sorry', 'I', 'do', 'not', 'know', 'username', 'be', 'so', 'big', 'you', 'would', 'not', 'meet', 'everyone']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username username you hear they merisa you have to meet d by the way have fun,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'username', 'you', 'hear', 'they', 'merisa', 'you', 'have', 'to', 'meet', 'd', 'by', 'the', 'way', 'have', 'fun']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,why everyone should learn it a little 10 place where anyone can learn to code,0.7,0.09999999999999998,0.7,0.6,0.9,"['why', 'everyone', 'should', 'learn', 'it', 'a', 'little', '10', 'place', 'where', 'anyone', 'can', 'learn', 'to', 'code']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,study a language be like drink from a mental fountain of youth,0.7,0.09999999999999998,0.7,0.6,0.9,"['study', 'a', 'language', 'be', 'like', 'drink', 'from', 'a', 'mental', 'fountain', 'of', 'youth']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username up next harry potter strippoker I find the golden snatch I mean snitch,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'up', 'next', 'harry', 'potter', 'strippoker', 'I', 'find', 'the', 'golden', 'snatch', 'I', 'mean', 'snitch']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,how to encourage girl to choose it or learn programming congrat to username and jane,0.7,0.09999999999999998,0.7,0.6,0.9,"['how', 'to', 'encourage', 'girl', 'to', 'choose', 'it', 'or', 'learn', 'programming', 'congrat', 'to', 'username', 'and', 'jane']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username it be actually the opposite of the fightclub rule 1 you do talk about the conference 2 you do talk about the conference,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'it', 'be', 'actually', 'the', 'opposite', 'of', 'the', 'fightclub', 'rule', '1', 'you', 'do', 'talk', 'about', 'the', 'conference', '2', 'you', 'do', 'talk', 'about', 'the', 'conference']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username and will the programme be available before that deadline would be handy,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'and', 'will', 'the', 'programme', 'be', 'available', 'before', 'that', 'deadline', 'would', 'be', 'handy']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username thank for concern terrible news indeed but no personal loss,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'thank', 'for', 'concern', 'terrible', 'news', 'indeed', 'but', 'no', 'personal', 'loss']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username great look forward to it,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'great', 'look', 'forward', 'to', 'it']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username I do not get it why do not you like the name of this dutch café restaurant,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'I', 'do', 'not', 'get', 'it', 'why', 'do', 'not', 'you', 'like', 'the', 'name', 'of', 'this', 'dutch', 'café', 'restaurant']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username probably selection be so strict that you be not in as soon as there be doubt,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'probably', 'selection', 'be', 'so', 'strict', 'that', 'you', 'be', 'not', 'in', 'as', 'soon', 'as', 'there', 'be', 'doubt']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username dutch hallo wereld,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'dutch', 'hallo', 'wereld']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username ben er team610 for the win d,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'ben', 'er', 'team610', 'for', 'the', 'win', 'd']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username username username and far more clean and safe say every sane person,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'username', 'username', 'and', 'far', 'more', 'clean', 'and', 'safe', 'say', 'every', 'sane', 'person']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username I think you should come to the office more often when be that cellar ready by the way d,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'I', 'think', 'you', 'should', 'come', 'to', 'the', 'office', 'more', 'often', 'when', 'be', 'that', 'cellar', 'ready', 'by', 'the', 'way', 'd']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username quick question can I save a pattern datasheet without the quotation mark around every value,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'quick', 'question', 'can', 'I', 'save', 'a', 'pattern', 'datasheet', 'without', 'the', 'quotation', 'mark', 'around', 'every', 'value']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username want to make the file uniform w other no worry have decide to leave it be,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'want', 'to', 'make', 'the', 'file', 'uniform', 'w', 'other', 'no', 'worry', 'have', 'decide', 'to', 'leave', 'it', 'be']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username also really look forward to it,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'also', 'really', 'look', 'forward', 'to', 'it']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,right now my kardashian index be 9 1 182 20 scientist check yours twitter follower citation,0.7,0.09999999999999998,0.7,0.6,0.9,"['right', 'now', 'my', 'kardashian', 'index', 'be', '9', '1', '182', '20', 'scientist', 'check', 'yours', 'twitter', 'follower', 'citation']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username or people will have to start cite I more no I think the k index can only be use for postdoc and professor,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'or', 'people', 'will', 'have', 'to', 'start', 'cite', 'I', 'more', 'no', 'I', 'think', 'the', 'k', 'index', 'can', 'only', 'be', 'use', 'for', 'postdoc', 'and', 'professor']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username username the good time to actually make the booking or the good time for which you should book,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'username', 'the', 'good', 'time', 'to', 'actually', 'make', 'the', 'booking', 'or', 'the', 'good', 'time', 'for', 'which', 'you', 'should', 'book']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username oh I only read the username article not the paper,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'oh', 'I', 'only', 'read', 'the', 'username', 'article', 'not', 'the', 'paper']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username not sure whether the amount of interaction in dh be always reflect in nr of follower,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'not', 'sure', 'whether', 'the', 'amount', 'of', 'interaction', 'in', 'dh', 'be', 'always', 'reflect', 'in', 'nr', 'of', 'follower']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username how can one request support for an academic event from elsevi linguistic,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'how', 'can', 'one', 'request', 'support', 'for', 'an', 'academic', 'event', 'from', 'elsevi', 'linguistic']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username how can one request support for an academic event from john benjamins linguistics,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'how', 'can', 'one', 'request', 'support', 'for', 'an', 'academic', 'event', 'from', 'john', 'benjamins', 'linguistics']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username try to contact nuance marketing office for academic event sponsorship comput linguistic can you refer I thank,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'try', 'to', 'contact', 'nuance', 'marketing', 'office', 'for', 'academic', 'event', 'sponsorship', 'comput', 'linguistic', 'can', 'you', 'refer', 'I', 'thank']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username oh dat be retorisch sorry lt,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'oh', 'dat', 'be', 'retorisch', 'sorry', 'lt']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username probably both visibility be always important and I hear there be also still a couple of nuance job opening in our region,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'probably', 'both', 'visibility', 'be', 'always', 'important', 'and', 'I', 'hear', 'there', 'be', 'also', 'still', 'a', 'couple', 'of', 'nuance', 'job', 'opening', 'in', 'our', 'region']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username region be belgium netherlands info from peter dirix mngr linguistic engineering username nuance regular attendee of event lt,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'region', 'be', 'belgium', 'netherlands', 'info', 'from', 'peter', 'dirix', 'mngr', 'linguistic', 'engineering', 'username', 'nuance', 'regular', 'attendee', 'of', 'event', 'lt']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,google scholar just change the lay out of the author profile check mine for a quick sample,0.7,0.09999999999999998,0.7,0.6,0.9,"['google', 'scholar', 'just', 'change', 'the', 'lay', 'out', 'of', 'the', 'author', 'profile', 'check', 'mine', 'for', 'a', 'quick', 'sample']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username hi peter could you direct I to recruitment marketing then thank again,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'hi', 'peter', 'could', 'you', 'direct', 'I', 'to', 'recruitment', 'marketing', 'then', 'thank', 'again']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username mt username wout a guy who be very athletic bit of a geek and love,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'mt', 'username', 'wout', 'a', 'guy', 'who', 'be', 'very', 'athletic', 'bit', 'of', 'a', 'geek', 'and', 'love']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username shartie get low low low,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'shartie', 'get', 'low', 'low', 'low']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username be there an attendee list available,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'be', 'there', 'an', 'attendee', 'list', 'available']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username thank,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'thank']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,presentation language can be weird we decide to perform evaluation well duh coling2014,0.7,0.09999999999999998,0.7,0.6,0.9,"['presentation', 'language', 'can', 'be', 'weird', 'we', 'decide', 'to', 'perform', 'evaluation', 'well', 'duh', 'coling2014']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username look forward to your defense who be in the jury,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'look', 'forward', 'to', 'your', 'defense', 'who', 'be', 'in', 'the', 'jury']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username same here right now mostly tired though at the airport before 5 be,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'same', 'here', 'right', 'now', 'mostly', 'tired', 'though', 'at', 'the', 'airport', 'before', '5', 'be']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username username username a fold giraffe the boat be not thát big you know,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'username', 'username', 'a', 'fold', 'giraffe', 'the', 'boat', 'be', 'not', 'thát', 'big', 'you', 'know']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,my follower live in belgium 64 netherlands 9 get your free map too,0.7,0.09999999999999998,0.7,0.6,0.9,"['my', 'follower', 'live', 'in', 'belgium', '64', 'netherlands', '9', 'get', 'your', 'free', 'map', 'too']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username clint be,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'clint', 'be']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username thank already know it as far as I understand use doc par i d for word repr no real doc repr,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'thank', 'already', 'know', 'it', 'as', 'far', 'as', 'I', 'understand', 'use', 'doc', 'par', 'i', 'd', 'for', 'word', 'repr', 'no', 'real', 'doc', 'repr']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,for every tweet with apearforanapple samsung will hand out a pear in brussels still love apple product though,0.7,0.09999999999999998,0.7,0.6,0.9,"['for', 'every', 'tweet', 'with', 'apearforanapple', 'samsung', 'will', 'hand', 'out', 'a', 'pear', 'in', 'brussels', 'still', 'love', 'apple', 'product', 'though']"
6c5201d6-b53a-4638-a299-02aa2f2ce373,username it be always cold and windy in this building can the ac be turn off or warm,0.7,0.09999999999999998,0.7,0.6,0.9,"['username', 'it', 'be', 'always', 'cold', 'and', 'windy', 'in', 'this', 'building', 'can', 'the', 'ac', 'be', 'turn', 'off', 'or', 'warm']"
703806e5-f04b-4e7c-8456-7340784ecf76,trash look en panamá,0.6,0.6,0.5,0.7,0.6,"['trash', 'look', 'en', 'panamá']"
703806e5-f04b-4e7c-8456-7340784ecf76,trompi dice hola username unidad militar j m m y p sur,0.6,0.6,0.5,0.7,0.6,"['trompi', 'dice', 'hola', 'username', 'unidad', 'militar', 'j', 'm', 'm', 'y', 'p', 'sur']"
703806e5-f04b-4e7c-8456-7340784ecf76,trash look en panamá,0.6,0.6,0.5,0.7,0.6,"['trash', 'look', 'en', 'panamá']"
703806e5-f04b-4e7c-8456-7340784ecf76,feliz cumple username hug and kiss hun,0.6,0.6,0.5,0.7,0.6,"['feliz', 'cumple', 'username', 'hug', 'and', 'kiss', 'hun']"
703806e5-f04b-4e7c-8456-7340784ecf76,brunch con username username chili s pic,0.6,0.6,0.5,0.7,0.6,"['brunch', 'con', 'username', 'username', 'chili', 's', 'pic']"
703806e5-f04b-4e7c-8456-7340784ecf76,cuando gossip girl y jane austen tienen un crush,0.6,0.6,0.5,0.7,0.6,"['cuando', 'gossip', 'girl', 'y', 'jane', 'austen', 'tienen', 'un', 'crush']"
703806e5-f04b-4e7c-8456-7340784ecf76,username new post disney dream por annie leibovitz muy buena reina mala de blancanieve,0.6,0.6,0.5,0.7,0.6,"['username', 'new', 'post', 'disney', 'dream', 'por', 'annie', 'leibovitz', 'muy', 'buena', 'reina', 'mala', 'de', 'blancanieve']"
703806e5-f04b-4e7c-8456-7340784ecf76,comida mean girl con username username username burger king,0.6,0.6,0.5,0.7,0.6,"['comida', 'mean', 'girl', 'con', 'username', 'username', 'username', 'burger', 'king']"
703806e5-f04b-4e7c-8456-7340784ecf76,this girl be my male version username lithiumpr méxico,0.6,0.6,0.5,0.7,0.6,"['this', 'girl', 'be', 'my', 'male', 'version', 'username', 'lithiumpr', 'méxico']"
703806e5-f04b-4e7c-8456-7340784ecf76,username I swear ugly people find love fast all the time and we forever single,0.6,0.6,0.5,0.7,0.6,"['username', 'I', 'swear', 'ugly', 'people', 'find', 'love', 'fast', 'all', 'the', 'time', 'and', 'we', 'forever', 'single']"
703806e5-f04b-4e7c-8456-7340784ecf76,username the reason woman do not play football be because eleven of they would never wear the same outfit in public phyllis diller,0.6,0.6,0.5,0.7,0.6,"['username', 'the', 'reason', 'woman', 'do', 'not', 'play', 'football', 'be', 'because', 'eleven', 'of', 'they', 'would', 'never', 'wear', 'the', 'same', 'outfit', 'in', 'public', 'phyllis', 'diller']"
703806e5-f04b-4e7c-8456-7340784ecf76,this be superbowl to I n keep it comme you all,0.6,0.6,0.5,0.7,0.6,"['this', 'be', 'superbowl', 'to', 'I', 'n', 'keep', 'it', 'comme', 'you', 'all']"
703806e5-f04b-4e7c-8456-7340784ecf76,keep the little one style xox,0.6,0.6,0.5,0.7,0.6,"['keep', 'the', 'little', 'one', 'style', 'xox']"
703806e5-f04b-4e7c-8456-7340784ecf76,the sad lonely tree,0.6,0.6,0.5,0.7,0.6,"['the', 'sad', 'lonely', 'tree']"
703806e5-f04b-4e7c-8456-7340784ecf76,flashback,0.6,0.6,0.5,0.7,0.6,['flashback']
703806e5-f04b-4e7c-8456-7340784ecf76,yo bien volado por hanguear con username username unilever w 3 other,0.6,0.6,0.5,0.7,0.6,"['yo', 'bien', 'volado', 'por', 'hanguear', 'con', 'username', 'username', 'unilever', 'w', '3', 'other']"
703806e5-f04b-4e7c-8456-7340784ecf76,username old school destinys child w alex villatoro yes win,0.6,0.6,0.5,0.7,0.6,"['username', 'old', 'school', 'destinys', 'child', 'w', 'alex', 'villatoro', 'yes', 'win']"
703806e5-f04b-4e7c-8456-7340784ecf76,username happy birthday username te queremos birthdayboy officefun cake hot 3 it,0.6,0.6,0.5,0.7,0.6,"['username', 'happy', 'birthday', 'username', 'te', 'queremos', 'birthdayboy', 'officefun', 'cake', 'hot', '3', 'it']"
703806e5-f04b-4e7c-8456-7340784ecf76,el post de hoy come fly with I,0.6,0.6,0.5,0.7,0.6,"['el', 'post', 'de', 'hoy', 'come', 'fly', 'with', 'I']"
703806e5-f04b-4e7c-8456-7340784ecf76,my evil twin,0.6,0.6,0.5,0.7,0.6,"['my', 'evil', 'twin']"
703806e5-f04b-4e7c-8456-7340784ecf76,username the number of time you can watch mean girl the limit do not exist lol,0.6,0.6,0.5,0.7,0.6,"['username', 'the', 'number', 'of', 'time', 'you', 'can', 'watch', 'mean', 'girl', 'the', 'limit', 'do', 'not', 'exist', 'lol']"
703806e5-f04b-4e7c-8456-7340784ecf76,this geek be my valentine foreveralone username cielito querido café,0.6,0.6,0.5,0.7,0.6,"['this', 'geek', 'be', 'my', 'valentine', 'foreveralone', 'username', 'cielito', 'querido', 'café']"
703806e5-f04b-4e7c-8456-7340784ecf76,bitch please,0.6,0.6,0.5,0.7,0.6,"['bitch', 'please']"
703806e5-f04b-4e7c-8456-7340784ecf76,flashback a panamá,0.6,0.6,0.5,0.7,0.6,"['flashback', 'a', 'panamá']"
703806e5-f04b-4e7c-8456-7340784ecf76,para complementar mi springy look de pool party dropping username,0.6,0.6,0.5,0.7,0.6,"['para', 'complementar', 'mi', 'springy', 'look', 'de', 'pool', 'party', 'dropping', 'username']"
703806e5-f04b-4e7c-8456-7340784ecf76,this will be on sale,0.6,0.6,0.5,0.7,0.6,"['this', 'will', 'be', 'on', 'sale']"
703806e5-f04b-4e7c-8456-7340784ecf76,always and forever you and I that be the way our life should be alguna vez dijo la gran poeta britney spear,0.6,0.6,0.5,0.7,0.6,"['always', 'and', 'forever', 'you', 'and', 'I', 'that', 'be', 'the', 'way', 'our', 'life', 'should', 'be', 'alguna', 'vez', 'dijo', 'la', 'gran', 'poeta', 'britney', 'spear']"
703806e5-f04b-4e7c-8456-7340784ecf76,I get iron man on top of I and you do not,0.6,0.6,0.5,0.7,0.6,"['I', 'get', 'iron', 'man', 'on', 'top', 'of', 'I', 'and', 'you', 'do', 'not']"
703806e5-f04b-4e7c-8456-7340784ecf76,I will always be your gwen stacy,0.6,0.6,0.5,0.7,0.6,"['I', 'will', 'always', 'be', 'your', 'gwen', 'stacy']"
703806e5-f04b-4e7c-8456-7340784ecf76,I get sadness in my heart every morning pray to the virgin that he love I the way I do wild rise it be I,0.6,0.6,0.5,0.7,0.6,"['I', 'get', 'sadness', 'in', 'my', 'heart', 'every', 'morning', 'pray', 'to', 'the', 'virgin', 'that', 'he', 'love', 'I', 'the', 'way', 'I', 'do', 'wild', 'rise', 'it', 'be', 'I']"
703806e5-f04b-4e7c-8456-7340784ecf76,I alexandre desplat you,0.6,0.6,0.5,0.7,0.6,"['I', 'alexandre', 'desplat', 'you']"
703806e5-f04b-4e7c-8456-7340784ecf76,rock my father s watch,0.6,0.6,0.5,0.7,0.6,"['rock', 'my', 'father', 's', 'watch']"
703806e5-f04b-4e7c-8456-7340784ecf76,you look pale my dear could you blame I we have not see the sun in day quienentendioentendio,0.6,0.6,0.5,0.7,0.6,"['you', 'look', 'pale', 'my', 'dear', 'could', 'you', 'blame', 'I', 'we', 'have', 'not', 'see', 'the', 'sun', 'in', 'day', 'quienentendioentendio']"
703806e5-f04b-4e7c-8456-7340784ecf76,you can not sit with we,0.6,0.6,0.5,0.7,0.6,"['you', 'can', 'not', 'sit', 'with', 'we']"
703806e5-f04b-4e7c-8456-7340784ecf76,the colour of mexico username centro historico,0.6,0.6,0.5,0.7,0.6,"['the', 'colour', 'of', 'mexico', 'username', 'centro', 'historico']"
703806e5-f04b-4e7c-8456-7340784ecf76,el arte de la moda the art of fashion username museo modo,0.6,0.6,0.5,0.7,0.6,"['el', 'arte', 'de', 'la', 'moda', 'the', 'art', 'of', 'fashion', 'username', 'museo', 'modo']"
703806e5-f04b-4e7c-8456-7340784ecf76,uuuugggggg be the new usssssshhh,0.6,0.6,0.5,0.7,0.6,"['uuuugggggg', 'be', 'the', 'new', 'usssssshhh']"
703806e5-f04b-4e7c-8456-7340784ecf76,I m happy when it rain in mexico city,0.6,0.6,0.5,0.7,0.6,"['I', 'm', 'happy', 'when', 'it', 'rain', 'in', 'mexico', 'city']"
703806e5-f04b-4e7c-8456-7340784ecf76,trech coat botas nancy sinatra dusty springfield heaven,0.6,0.6,0.5,0.7,0.6,"['trech', 'coat', 'botas', 'nancy', 'sinatra', 'dusty', 'springfield', 'heaven']"
703806e5-f04b-4e7c-8456-7340784ecf76,the life of mexico s next top model,0.6,0.6,0.5,0.7,0.6,"['the', 'life', 'of', 'mexico', 's', 'next', 'top', 'model']"
703806e5-f04b-4e7c-8456-7340784ecf76,chim chimenea chim chimenea chim chim cheron username puente tepalcapa,0.6,0.6,0.5,0.7,0.6,"['chim', 'chimenea', 'chim', 'chimenea', 'chim', 'chim', 'cheron', 'username', 'puente', 'tepalcapa']"
703806e5-f04b-4e7c-8456-7340784ecf76,1980 s,0.6,0.6,0.5,0.7,0.6,"['1980', 's']"
703806e5-f04b-4e7c-8456-7340784ecf76,username mi entrevista con logan lerman mi hermana en fan from hell,0.6,0.6,0.5,0.7,0.6,"['username', 'mi', 'entrevista', 'con', 'logan', 'lerman', 'mi', 'hermana', 'en', 'fan', 'from', 'hell']"
703806e5-f04b-4e7c-8456-7340784ecf76,muy preppie username bliss,0.6,0.6,0.5,0.7,0.6,"['muy', 'preppie', 'username', 'bliss']"
